tahun,jenis_api,nilai_produksi,jumlah_hari,pelabuhan_kedatangan_id,pelabuhan_keberangkatan_id,kelas_pelabuhan,provinsi,tanggal_berangkat,tanggal_kedatangan,nama_ikan_id,berat
2018,Bagan perahu,480000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-17,2018-02-18,Kembung Perempuan [RAB],24
2018,Bagan perahu,680000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-16,2018-02-18,Kembung Perempuan [RAB],34
2018,Bagan perahu,940000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-17,2018-02-18,Kembung Perempuan [RAB],47
2018,Bouke ami,351720600,105,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-06,2018-02-18,Cumi-Cumi,6951
2018,Jaring insang berlapis,728000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-18,2018-02-19,Kembung Perempuan [RAB],26
2018,Bagan perahu,620000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-17,2018-02-19,Kembung Perempuan [RAB],31
2018,Bagan perahu,1060000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-17,2018-02-19,Kembung Perempuan [RAB],53
2018,Jala jatuh berkapal,15100000,99,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-13,2018-02-19,Kembung Lelaki,1208
2018,Jala jatuh berkapal,94705000,97,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-15,2018-02-19,Cumi-Cumi,4030
2018,Jala jatuh berkapal,118158000,99,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-13,2018-02-19,Cumi-Cumi,5028
2018,Bouke ami,155734500,93,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-19,2018-02-19,Cumi-Cumi,6627
2018,Bouke ami,163724500,95,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-17,2018-02-19,Cumi-Cumi,6967
2018,Jaring insang berlapis,868000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-19,2018-02-20,Kembung Perempuan [RAB],31
2018,Bouke ami,99052500,95,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-18,2018-02-20,Cumi-Cumi,4215
2018,Pukat cincin satu kapal,200000,2,PPP. Bulu,PPP. Bulu,PPP,Jawa Timur,2018-02-20,2018-02-21,Kembung Perempuan [RAB],20
2018,Jaring insang berlapis,784000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-20,2018-02-21,Kembung Perempuan [RAB],28
2018,Jala jatuh berkapal,7105000,106,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-09,2018-02-22,Kembung Lelaki,203
2018,Bouke ami,369110000,98,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-16,2018-02-21,Cumi-Cumi,5273
2018,Jala jatuh berkapal,76925000,21,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2018-02-01,2018-02-21,Kembung Lelaki,6154
2018,Jala jatuh berkapal,1018990000,106,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-09,2018-02-22,Cumi-Cumi,14557
2018,Bagan perahu,360000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-20,2018-02-22,Kembung Perempuan [RAB],18
2018,Jaring insang berlapis,840000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-21,2018-02-22,Kembung Perempuan [RAB],30
2018,Bouke ami,321510000,92,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-23,2018-02-22,Cumi-Cumi,4593
2018,Bouke ami,1015000,90,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-26,2018-02-23,Kembung Lelaki,29
2018,Bouke ami,278950000,105,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-11,2018-02-23,Cumi-Cumi,3985
2018,Bouke ami,333830000,90,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-26,2018-02-23,Cumi-Cumi,4769
2018,Bouke ami,225000,107,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-10,2018-02-24,Kembung Lelaki,9
2018,Bouke ami,86205000,107,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-10,2018-02-24,Cumi-Cumi,2463
2018,Bouke ami,355212000,107,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-10,2018-02-24,Cumi-Cumi,7020
2018,Bagan perahu,220000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-23,2018-02-25,Kembung Perempuan [RAB],11
2018,Jaring insang berlapis,700000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-24,2018-02-25,Kembung Perempuan [RAB],25
2018,Jaring insang oseanik,1925000,81,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-07,2018-02-25,Kembung Perempuan [RAB],55
2018,Bouke ami,446670000,96,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-22,2018-02-25,Cumi-Cumi,6381
2018,Bouke ami,498330000,104,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-14,2018-02-25,Cumi-Cumi,7119
2018,Bagan perahu,715000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-24,2018-02-26,Cumi-Cumi,13
2018,Bagan perahu,660000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-24,2018-02-26,Kembung Perempuan [RAB],33
2018,Jaring insang berlapis,1372000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-25,2018-02-26,Kembung Perempuan [RAB],49
2018,Bagan perahu,1740000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-25,2018-02-26,Kembung Perempuan [RAB],87
2018,Bouke ami,185360000,82,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-07,2018-02-26,Cumi-Cumi,2648
2018,Jala jatuh berkapal,318710000,98,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-21,2018-02-26,Cumi-Cumi,4553
2018,Bouke ami,338450000,95,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-24,2018-02-26,Cumi-Cumi,4835
2018,Bagan perahu,20000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-25,2018-02-27,Kembung Perempuan [RAB],1
2018,Bagan perahu,200000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-25,2018-02-27,Kembung Perempuan [RAB],10
2018,Bagan perahu,460000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-25,2018-02-27,Kembung Perempuan [RAB],23
2018,Bagan perahu,660000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-26,2018-02-27,Kembung Perempuan [RAB],33
2018,Jaring insang berlapis,1232000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-26,2018-02-27,Kembung Perempuan [RAB],44
2018,Bouke ami,18235000,98,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-22,2018-02-27,Cumi-Cumi,521
2018,Bouke ami,48685000,97,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-23,2018-02-27,Cumi-Cumi,1391
2018,Jala jatuh berkapal,90720000,97,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-23,2018-02-27,Cumi-Cumi,2592
2018,Bouke ami,325965200,97,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-23,2018-02-27,Cumi-Cumi,6442
2018,Bouke ami,489650000,91,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-29,2018-02-27,Cumi-Cumi,6995
2018,Jala jatuh berkapal,359715400,97,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-23,2018-02-27,Cumi-Cumi,7109
2018,Bouke ami,515968200,98,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-22,2018-02-27,Cumi-Cumi,10197
2018,Bagan perahu,180000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-26,2018-02-28,Kembung Perempuan [RAB],9
2018,Jaring insang berlapis,952000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-27,2018-02-28,Kembung Perempuan [RAB],34
2018,Bagan perahu,280000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-28,2018-03-01,Kembung Perempuan [RAB],14
2018,Jaring insang berlapis,1092000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-02-28,2018-03-01,Kembung Perempuan [RAB],39
2018,Jaring insang hanyut,160000,11,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-11-21,2018-12-01,Kembung Lelaki,16
2018,Bouke ami,39340000,105,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-17,2018-03-01,Cumi-Cumi,1124
2018,Bouke ami,177960200,105,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-11-17,2018-03-01,Cumi-Cumi,3517
2018,Jala jatuh berkapal,399490000,99,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-24,2018-03-02,Cumi-Cumi,5707
2018,Jaring insang hanyut,200000,12,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-07-24,2018-08-04,Kembung Lelaki,10
2018,Bouke ami,595000,86,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-07,2018-03-02,Kembung Lelaki,17
2018,Jala jatuh berkapal,3430000,92,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-01,2018-03-02,Kembung Lelaki,98
2018,Bouke ami,204960000,86,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-07,2018-03-02,Cumi-Cumi,2928
2018,Bouke ami,201760000,114,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-09,2018-03-02,Cumi-Cumi,3104
2018,Jala jatuh berkapal,278180000,92,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-01,2018-03-02,Cumi-Cumi,3974
2018,Bouke ami,423430000,98,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-25,2018-03-02,Cumi-Cumi,6049
2018,Jala jatuh berkapal,642590000,114,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-09,2018-03-02,Cumi-Cumi,9886
2018,Jaring insang berlapis,616000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-02,2018-03-03,Kembung Perempuan [RAB],22
2018,Bouke ami,281050000,78,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-16,2018-03-03,Cumi-Cumi,4015
2018,Jaring insang berlapis,1904000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-05,2018-03-05,Kembung Perempuan [RAB],68
2018,Bouke ami,83090000,158,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-09-29,2018-03-05,Cumi-Cumi,2374
2018,Bouke ami,264435600,158,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-09-29,2018-03-05,Cumi-Cumi,5226
2018,Bouke ami,585970000,99,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-27,2018-03-05,Cumi-Cumi,8371
2018,Jaring insang berlapis,1232000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-05,2018-03-06,Kembung Perempuan [RAB],44
2018,Jaring insang hanyut,60000,6,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-11-28,2018-12-03,Kembung Lelaki,6
2018,Jaring insang hanyut,60000,7,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-02-18,2018-02-24,Kembung Lelaki,5
2018,Jaring insang hanyut,30000,9,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-11-26,2018-12-04,Kembung Lelaki,5
2018,Bouke ami,1640000,85,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-13,2018-03-07,Kembung Lelaki,41
2018,Jaring insang berlapis,1428000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-06,2018-03-07,Kembung Perempuan [RAB],51
2018,Pukat cincin Pelagis Kecil dengan satu kapal,294588000,54,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-03-04,2018-04-26,Kembung Lelaki,12024
2018,Bouke ami,300660000,85,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-13,2018-03-07,Cumi-Cumi,5011
2018,Bouke ami,547620000,106,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-22,2018-03-07,Cumi-Cumi,9127
2018,Pukat cincin Pelagis Kecil dengan satu kapal,31428000,6,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-06-02,2018-06-07,Kembung Lelaki,1746
2018,Pukat cincin Pelagis Kecil dengan satu kapal,20916000,8,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-05-07,2018-05-14,Kembung Lelaki,1162
2018,Jaring insang berlapis,1624000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-07,2018-03-08,Kembung Perempuan [RAB],58
2018,Jaring insang berlapis,1204000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-08,2018-03-09,Kembung Perempuan [RAB],43
2018,Bagan perahu,340000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-08,2018-03-10,Kembung Perempuan [RAB],17
2018,Jaring insang berlapis,1848000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-09,2018-03-10,Kembung Perempuan [RAB],66
2018,Bouke ami,104340000,78,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-23,2018-03-10,Cumi-Cumi,1739
2018,Jaring insang berlapis,644000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-11,2018-03-12,Kembung Perempuan [RAB],23
2018,Bagan perahu,975000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-10,2018-03-12,Kembung Perempuan [RAB],39
2018,Bouke ami,2280000,102,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-01,2018-03-12,Kembung Lelaki,57
2018,Pukat cincin Pelagis Kecil dengan satu kapal,15619500,7,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-10-12,2018-10-18,Kembung Lelaki,1157
2018,Pukat cincin Pelagis Kecil dengan satu kapal,5670000,5,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-11-06,2018-11-10,Kembung Lelaki,945
2018,Pukat cincin Pelagis Kecil dengan satu kapal,87500000,3,PPI. Kumai,PPI. Kumai,PPI,Kalimantan Tengah,2018-03-10,2018-03-12,Kembung Perempuan [RAB],3500
2018,Bouke ami,831300000,102,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-01,2018-03-12,Cumi-Cumi,13855
2018,Bagan perahu,150000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-11,2018-03-13,Kembung Perempuan [RAB],6
2018,Bouke ami,315000,99,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-05,2018-03-13,Kembung Lelaki,9
2018,Bouke ami,520000,107,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-27,2018-03-13,Kembung Perempuan [RAB],13
2018,Pukat cincin Pelagis Kecil dengan satu kapal,9936000,4,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-02-19,2018-02-22,Kembung Lelaki,828
2018,Jaring insang berlapis,952000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-12,2018-03-13,Kembung Perempuan [RAB],34
2018,Bouke ami,64500000,107,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-11-27,2018-03-13,Cumi-Cumi,1075
2018,Bouke ami,580370000,99,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-05,2018-03-13,Cumi-Cumi,8291
2018,Bagan perahu,75000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-13,2018-03-14,Kembung Perempuan [RAB],3
2018,Bagan perahu,325000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-13,2018-03-14,Kembung Perempuan [RAB],13
2018,Bagan perahu,625000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-12,2018-03-14,Kembung Perempuan [RAB],25
2018,Jaring insang berlapis,896000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-13,2018-03-14,Kembung Perempuan [RAB],32
2018,Bagan perahu,1375000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-12,2018-03-14,Kembung Perempuan [RAB],55
2018,Bagan perahu,275000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-14,2018-03-15,Kembung Perempuan [RAB],11
2018,Bagan perahu,275000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-13,2018-03-15,Kembung Perempuan [RAB],11
2018,Bagan perahu,775000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-14,2018-03-15,Kembung Perempuan [RAB],31
2018,Bagan perahu,825000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-13,2018-03-15,Kembung Perempuan [RAB],33
2018,Jaring insang berlapis,952000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-14,2018-03-15,Kembung Perempuan [RAB],34
2018,Bagan perahu,900000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-14,2018-03-16,Kembung Perempuan [RAB],36
2018,Bagan perahu,1775000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-15,2018-03-16,Kembung Perempuan [RAB],71
2018,Pukat cincin Pelagis Kecil dengan satu kapal,2800000,6,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-10-30,2018-11-04,Kembung Lelaki,700
2018,Bagan perahu,150000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-16,2018-03-17,Kembung Perempuan [RAB],6
2018,Bagan perahu,200000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-15,2018-03-17,Kembung Perempuan [RAB],8
2018,Bagan perahu,575000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-15,2018-03-17,Kembung Perempuan [RAB],23
2018,Bagan perahu,625000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-15,2018-03-17,Kembung Perempuan [RAB],25
2018,Jaring insang berlapis,1064000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-16,2018-03-17,Kembung Perempuan [RAB],38
2018,Bagan perahu,1225000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-15,2018-03-17,Kembung Perempuan [RAB],49
2018,Pukat cincin Pelagis Kecil dengan satu kapal,5096000,6,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-12-10,2018-12-15,Kembung Lelaki,637
2018,Bagan perahu,3440000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-15,2018-03-17,Kembung Perempuan [RAB],344
2018,Bouke ami,120000,95,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-14,2018-03-18,Kembung Lelaki,3
2018,Jaring insang berlapis,868000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-17,2018-03-18,Kembung Perempuan [RAB],31
2018,Bagan perahu,1500000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-16,2018-03-18,Kembung Perempuan [RAB],60
2018,Bouke ami,4520000,93,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-12-18,2018-03-20,Cumi-Cumi,113
2018,Bouke ami,79796200,93,PPN. Kejawanan,PPN. Kejawanan,PPN,Jawa Barat,2017-12-18,2018-03-20,Cumi-Cumi,1577
2018,Bouke ami,211440000,103,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-06,2018-03-18,Cumi-Cumi,3524
2018,Jala jatuh berkapal,280320000,93,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-16,2018-03-18,Cumi-Cumi,4672
2018,Bouke ami,501600000,95,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-14,2018-03-18,Cumi-Cumi,8360
2018,Pukat cincin Pelagis Kecil dengan satu kapal,5517000,6,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-12-10,2018-12-15,Kembung Lelaki,613
2018,Bagan perahu,900000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-17,2018-03-19,Kembung Perempuan [RAB],36
2018,Jaring insang berlapis,1008000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-18,2018-03-19,Kembung Perempuan [RAB],36
2018,Bagan perahu,1275000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-17,2018-03-19,Kembung Perempuan [RAB],51
2018,Pukat cincin Pelagis Kecil dengan satu kapal,5980000,5,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-02-18,2018-02-22,Kembung Lelaki,598
2018,Pukat cincin Pelagis Kecil dengan satu kapal,6900000,7,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-11-08,2018-11-14,Kembung Lelaki,552
2018,Jaring insang berlapis,672000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-19,2018-03-20,Kembung Perempuan [RAB],24
2018,Bagan perahu,2250000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-18,2018-03-20,Kembung Perempuan [RAB],90
2018,Jala jatuh berkapal,23960000,100,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-11,2018-03-20,Kembung Lelaki,599
2018,Jala jatuh berkapal,362520000,100,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-11,2018-03-20,Cumi-Cumi,6042
2018,Jaring insang berlapis,840000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-20,2018-03-21,Kembung Perempuan [RAB],30
2018,Jaring insang berlapis,616000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-21,2018-03-22,Kembung Perempuan [RAB],22
2018,Pukat cincin Pelagis Kecil dengan satu kapal,12963000,2,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-05-12,2018-05-13,Kembung Lelaki,447
2018,Bagan perahu,1100000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-20,2018-03-22,Kembung Perempuan [RAB],44
2018,Bagan perahu,800000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-21,2018-03-23,Kembung Perempuan [RAB],32
2018,Bagan perahu,1175000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-21,2018-03-23,Kembung Perempuan [RAB],47
2018,Bagan perahu,1225000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-21,2018-03-23,Kembung Perempuan [RAB],49
2018,Bagan perahu,125000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-23,2018-03-24,Kembung Perempuan [RAB],5
2018,Bagan perahu,200000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-22,2018-03-24,Kembung Perempuan [RAB],8
2018,Jaring insang berlapis,588000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-23,2018-03-24,Kembung Perempuan [RAB],21
2018,Bagan perahu,1725000,4,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-21,2018-03-24,Kembung Perempuan [RAB],69
2018,Pukat cincin Pelagis Kecil dengan satu kapal,4730000,4,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-02-19,2018-02-22,Kembung Lelaki,430
2018,Pukat cincin Pelagis Kecil dengan satu kapal,8358000,7,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-04-10,2018-04-16,Kembung Lelaki,398
2018,Pukat cincin Pelagis Kecil dengan satu kapal,7125000,2,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-10-09,2018-10-10,Kembung Lelaki,375
2018,Jaring insang berlapis,896000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-24,2018-03-25,Kembung Perempuan [RAB],32
2018,Jala jatuh berkapal,2135000,100,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-16,2018-03-25,Kembung Lelaki,61
2018,Jala jatuh berkapal,227640000,100,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-16,2018-03-25,Cumi-Cumi,3794
2018,Pukat cincin Pelagis Kecil dengan satu kapal,8184000,6,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-03-25,2018-03-30,Kembung Lelaki,372
2018,Jaring insang berlapis,700000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-25,2018-03-26,Kembung Perempuan [RAB],25
2018,Bouke ami,436920000,92,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-25,2018-03-26,Cumi-Cumi,7282
2018,Bagan perahu,150000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-25,2018-03-27,Kembung Perempuan [RAB],6
2018,Jaring insang berlapis,672000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-26,2018-03-27,Kembung Perempuan [RAB],24
2018,Pukat cincin Pelagis Kecil dengan satu kapal,11160000,7,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2018-02-18,2018-02-24,Kembung Lelaki,360
2018,Bouke ami,278460000,88,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-30,2018-03-27,Cumi-Cumi,4641
2018,Bouke ami,294060000,99,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-19,2018-03-27,Cumi-Cumi,4901
2018,Bouke ami,553200000,106,PPS. Nizam Zachman,PPS. Nizam Zachman,PPS,DKI. Jakarta,2017-12-12,2018-03-27,Cumi-Cumi,9220
2018,Bagan perahu,225000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-27,2018-03-28,Kembung Perempuan [RAB],9
2018,Jaring insang berlapis,896000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2018-03-27,2018-03-28,Kembung Perempuan [RAB],32
